x,y,qx,qy,qz,qw
10.368905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
10.868905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
11.368905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
11.868905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
12.368905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
12.868905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
13.368905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
13.868905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
14.368905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
14.868905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
15.368905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
15.868905999999999,-9.508496999999998,0.0,0.0,0.0,1.0
16.368906,-9.508496999999998,0.0,0.0,0.0,1.0
16.868906,-9.508496999999998,0.0,0.0,0.0,1.0
17.368906,-9.508496999999998,0.0,0.0,0.0,1.0
17.868906,-9.508496999999998,0.0,0.0,0.0,1.0
18.368906,-9.508496999999998,0.0,0.0,0.0,1.0
18.868906,-9.508496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
18.868906,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
18.368906,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.868906,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.368906,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.868906,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.368906,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.868905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.368905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.868905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.368905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.868905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.368905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.868905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.368905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.868905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.368905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.868905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.368905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.868905999999999,-9.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.368905999999999,-9.008496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
9.368905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
9.868905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
10.368905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
10.868905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
11.368905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
11.868905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
12.368905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
12.868905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
13.368905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
13.868905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
14.368905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
14.868905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
15.368905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
15.868905999999999,-8.508496999999998,0.0,0.0,0.0,1.0
16.368906,-8.508496999999998,0.0,0.0,0.0,1.0
16.868906,-8.508496999999998,0.0,0.0,0.0,1.0
17.368906,-8.508496999999998,0.0,0.0,0.0,1.0
17.868906,-8.508496999999998,0.0,0.0,0.0,1.0
18.368906,-8.508496999999998,0.0,0.0,0.0,1.0
18.868906,-8.508496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
18.868906,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
18.368906,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.868906,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.368906,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.868906,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.368906,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.868905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.368905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.868905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.368905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.868905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.368905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.868905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.368905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.868905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.368905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.868905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.368905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.868905999999999,-8.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.368905999999999,-8.008496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
9.368905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
9.868905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
10.368905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
10.868905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
11.368905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
11.868905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
12.368905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
12.868905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
13.368905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
13.868905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
14.368905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
14.868905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
15.368905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
15.868905999999999,-7.508496999999998,0.0,0.0,0.0,1.0
16.368906,-7.508496999999998,0.0,0.0,0.0,1.0
16.868906,-7.508496999999998,0.0,0.0,0.0,1.0
17.368906,-7.508496999999998,0.0,0.0,0.0,1.0
17.868906,-7.508496999999998,0.0,0.0,0.0,1.0
18.368906,-7.508496999999998,0.0,0.0,0.0,1.0
18.868906,-7.508496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
18.868906,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
18.368906,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.868906,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.368906,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.868906,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.368906,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.868905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.368905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.868905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.368905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.868905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.368905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.868905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.368905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.868905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.368905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.868905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.368905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.868905999999999,-7.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.368905999999999,-7.008496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
9.368905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
9.868905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
10.368905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
10.868905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
11.368905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
11.868905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
12.368905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
12.868905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
13.368905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
13.868905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
14.368905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
14.868905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
15.368905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
15.868905999999999,-6.508496999999998,0.0,0.0,0.0,1.0
16.368906,-6.508496999999998,0.0,0.0,0.0,1.0
16.868906,-6.508496999999998,0.0,0.0,0.0,1.0
17.368906,-6.508496999999998,0.0,0.0,0.0,1.0
17.868906,-6.508496999999998,0.0,0.0,0.0,1.0
18.368906,-6.508496999999998,0.0,0.0,0.0,1.0
18.868906,-6.508496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
18.868906,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
18.368906,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.868906,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.368906,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.868906,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.368906,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.868905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.368905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.868905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.368905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.868905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.368905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.868905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.368905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.868905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.368905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.868905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.368905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.868905999999999,-6.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.368905999999999,-6.008496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
9.368905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
9.868905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
10.368905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
10.868905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
11.368905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
11.868905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
12.368905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
12.868905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
13.368905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
13.868905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
14.368905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
14.868905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
15.368905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
15.868905999999999,-5.508496999999998,0.0,0.0,0.0,1.0
16.368906,-5.508496999999998,0.0,0.0,0.0,1.0
16.868906,-5.508496999999998,0.0,0.0,0.0,1.0
17.368906,-5.508496999999998,0.0,0.0,0.0,1.0
17.868906,-5.508496999999998,0.0,0.0,0.0,1.0
18.368906,-5.508496999999998,0.0,0.0,0.0,1.0
18.868906,-5.508496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
18.868906,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
18.368906,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.868906,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.368906,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.868906,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.368906,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.868905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.368905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.868905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.368905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.868905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.368905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.868905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.368905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.868905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.368905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.868905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.368905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.868905999999999,-5.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.368905999999999,-5.008496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
9.368905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
9.868905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
10.368905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
10.868905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
11.368905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
11.868905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
12.368905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
12.868905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
13.368905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
13.868905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
14.368905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
14.868905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
15.368905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
15.868905999999999,-4.508496999999998,0.0,0.0,0.0,1.0
16.368906,-4.508496999999998,0.0,0.0,0.0,1.0
16.868906,-4.508496999999998,0.0,0.0,0.0,1.0
17.368906,-4.508496999999998,0.0,0.0,0.0,1.0
17.868906,-4.508496999999998,0.0,0.0,0.0,1.0
18.368906,-4.508496999999998,0.0,0.0,0.0,1.0
18.868906,-4.508496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
18.868906,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
18.368906,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.868906,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
17.368906,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.868906,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
16.368906,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.868905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
15.368905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.868905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
14.368905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.868905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
13.368905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.868905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
12.368905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.868905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
11.368905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.868905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
10.368905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.868905999999999,-4.008496999999998,0.0,0.0,1.0,6.123233995736766e-17
9.368905999999999,-4.008496999999998,0.0,0.0,0.7071067811865475,0.7071067811865476
9.368905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
9.868905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
10.368905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
10.868905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
11.368905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
11.868905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
12.368905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
12.868905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
13.368905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
13.868905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
14.368905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
14.868905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
15.368905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
15.868905999999999,-3.5084969999999984,0.0,0.0,0.0,1.0
16.368906,-3.5084969999999984,0.0,0.0,0.0,1.0
16.868906,-3.5084969999999984,0.0,0.0,0.0,1.0
17.368906,-3.5084969999999984,0.0,0.0,0.0,1.0
17.868906,-3.5084969999999984,0.0,0.0,0.0,1.0
18.368906,-3.5084969999999984,0.0,0.0,0.0,1.0
18.868906,-3.5084969999999984,0.0,0.0,0.7071067811865475,0.7071067811865476
18.868906,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
18.368906,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
17.868906,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
17.368906,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
16.868906,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
16.368906,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
15.868905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
15.368905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
14.868905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
14.368905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
13.868905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
13.368905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
12.868905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
12.368905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
11.868905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
11.368905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
10.868905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
10.368905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
9.868905999999999,-3.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
9.368905999999999,-3.0084969999999984,0.0,0.0,0.7071067811865475,0.7071067811865476
9.368905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
9.868905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
10.368905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
10.868905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
11.368905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
11.868905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
12.368905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
12.868905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
13.368905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
13.868905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
14.368905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
14.868905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
15.368905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
15.868905999999999,-2.5084969999999984,0.0,0.0,0.0,1.0
16.368906,-2.5084969999999984,0.0,0.0,0.0,1.0
16.868906,-2.5084969999999984,0.0,0.0,0.0,1.0
17.368906,-2.5084969999999984,0.0,0.0,0.0,1.0
17.868906,-2.5084969999999984,0.0,0.0,0.0,1.0
18.368906,-2.5084969999999984,0.0,0.0,0.0,1.0
18.868906,-2.5084969999999984,0.0,0.0,0.7071067811865475,0.7071067811865476
18.868906,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
18.368906,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
17.868906,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
17.368906,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
16.868906,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
16.368906,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
15.868905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
15.368905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
14.868905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
14.368905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
13.868905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
13.368905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
12.868905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
12.368905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
11.868905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
11.368905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
10.868905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
10.368905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
9.868905999999999,-2.0084969999999984,0.0,0.0,1.0,6.123233995736766e-17
9.368905999999999,-2.0084969999999984,0.0,0.0,0.0,1.0
